chart_date,track_id,track_name,streams,position,release_date,album_id,artist_id,artist_name,genres,followers,chart_date_year,chart_date_month,chart_date_day,release_date_year,release_date_month,release_date_day,acousticness,danceability,duration,energy,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,valence,predicted_genre_id,predicted_genre,genre_probabilities,predicted_genre_proba
2022-10-14,1r03A3l9m1XWR9iGFuGQbe,Ano Na? (feat. Kiyo),72094,90,2022-10-14,03pxHCU0EdZDgV7mScIT5X,3WyQJx169swY8v3htgAqaK,Calvin De Leon,"['pinoy hip hop', 'tagalog rap']",22025,2022,10,14,2022,10,14,0.715,0.843,162028,0.417,1.75e-06,9,0.577,-8.114,1,67,0.325,71.007,0.445,1,opm rap,"[0.25, 0.56, 0.07, 0.12]",0.56
2022-10-14,5y6BAZxYtjqyAz4AiuQxTp,Ikaw Lang,45973,199,2021-11-26,1m5UTDEtgN3wGvr6huasDE,6gcteR920pLEynlHzjSRYd,Kiyo,"['opm', 'pinoy hip hop']",814589,2022,10,14,2021,11,26,0.312,0.709,241682,0.498,1.81e-05,7,0.131,-8.554,1,66,0.0651,80.01,0.498,1,opm rap,"[0.33, 0.6, 0.05, 0.02]",0.6
2022-10-28,1eW8tAhOhiP9H9bHEAJTgG,Tricks,48511,199,2022-08-12,4HU1nuqMOJTJbmXK4gdqg7,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap']",1715285,2022,10,28,2022,8,12,0.424,0.655,207835,0.621,3.81e-06,11,0.258,-9.063,1,0,0.0566,97.036,0.516,1,opm rap,"[0.34, 0.41, 0.11, 0.14]",0.41
2022-10-30,7o7FQ0zdggnSP8nrsAIy1m,Sana - Single Version,42357,200,2018-04-28,0ULmsFDDkOnwetCGrEvCSl,7tKpXx21KVUOR6vvDs6xtg,I Belong to the Zoo,['opm'],2549229,2022,10,30,2018,4,28,0.701,0.66,277098,0.373,0.0,7,0.226,-7.875,1,66,0.029,126.882,0.348,3,opm senti,"[0.08, 0.03, 0.11, 0.78]",0.78
2022-11-25,3OlYxhUI4YtdVw2zZ85Syr,Dear,75988,99,2022-11-25,0yPoiOzESOHe9aeY1q9QfP,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,['opm'],8528394,2022,11,25,2022,11,25,0.0418,0.193,299725,0.759,0.0,10,0.0688,-4.106,1,56,0.0361,177.807,0.377,2,opm rock,"[0.35, 0.05, 0.4, 0.2]",0.4
2022-12-03,3L9rTnMdVeqX3CqAaGQh4E,City Girl,63095,159,2022-12-02,0NI5j63Y83dEQWItn3tHIg,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap']",1715285,2022,12,3,2022,12,2,0.403,0.684,188976,0.471,2.96e-05,0,0.113,-9.995,1,0,0.0401,127.026,0.247,1,opm rap,"[0.1, 0.67, 0.07, 0.16]",0.67
2022-12-04,20gchtRYM7bFiOjYKQB8zZ,Beer,79492,107,2005-01-01,7jEJsX7LeqOxDF9oIcqE5H,5cYJYBMg1n71v7cvthr1SO,The Itchyworms,['opm'],1411839,2022,12,4,2005,1,1,0.514,0.54,364106,0.694,4.73e-06,7,0.107,-3.966,1,69,0.0264,84.973,0.461,2,opm rock,"[0.15, 0.0, 0.81, 0.04]",0.81
2022-12-04,7vGEbVec0P7FcF5f4S1fTK,Akin Ka Na Lang,69364,134,2005-01-01,7jEJsX7LeqOxDF9oIcqE5H,5cYJYBMg1n71v7cvthr1SO,The Itchyworms,['opm'],1411839,2022,12,4,2005,1,1,0.419,0.699,183760,0.655,0.0,7,0.449,-5.179,1,68,0.0412,128.641,0.919,2,opm rock,"[0.21, 0.09, 0.7, 0.0]",0.7
2022-12-12,0p7s2EXYWLca0UOdQyQrNN,Jopay,215115,8,2019-11-21,1gmmeHgA3hmvm2yBuuScVm,7lIVjtsgz0y1oRQFBAVNzq,Mayonnaise,"['opm', 'pinoy rock']",1457026,2022,12,12,2019,11,21,0.000315,0.351,270603,0.776,0.00534,6,0.0992,-6.475,1,55,0.0311,137.609,0.317,2,opm rock,"[0.14, 0.09, 0.53, 0.24]",0.53
2022-12-12,6aLjE6peuaJQRWRgfjxrRw,Nyebe,63813,143,2022-12-12,2tvPG66C3mOLIHEdxPzC0F,3g7vYcdDXnqnDKYFwqXBJP,SB19,"['opm', 'p-pop', 'pinoy idol pop']",849726,2022,12,12,2022,12,12,0.0943,0.486,346849,0.655,0.0,9,0.111,-6.338,1,56,0.0368,146.048,0.398,2,opm rock,"[0.08, 0.09, 0.59, 0.24]",0.59
2022-12-17,0uZFcsx96wzbixsULmrg8o,Pasilyo,60839,162,2022-10-28,4shoxv60vMxSDq40tp5cSK,4bLLB1dbsRVUTcMpnDGDO2,SunKissed Lola,"['opm', 'pinoy indie rock']",539551,2022,12,17,2022,10,28,0.415,0.71,270250,0.61,2.67e-05,2,0.181,-4.674,1,81,0.0351,120.032,0.404,0,opm p-pop,"[0.44, 0.23, 0.21, 0.12]",0.44
2022-12-17,3q2Sp5xZP5nvBbmIQTxvYA,Co-Pilot,54063,190,2018-08-06,0DL6JoUUC5rYlexcZFACeN,3KovZIDNYgQY8chiNZo2ZF,Just Hush,"['opm', 'pinoy r&b', 'pinoy trap']",480588,2022,12,17,2018,8,6,0.559,0.436,250000,0.397,6.69e-06,2,0.118,-11.062,0,67,0.332,186.152,0.111,1,opm rap,"[0.18, 0.41, 0.1, 0.31]",0.41
2022-12-19,1l7TuyIge9siMw39a0dqXd,Dating Tayo,64360,149,2014-06-16,3BNVpFNizGDG0IxfsEYhXU,7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,"['cdo indie', 'opm', 'pinoy singer-songwriter']",1475850,2022,12,19,2014,6,16,0.65,0.554,239480,0.329,7.86e-05,7,0.0924,-10.678,1,70,0.0446,139.676,0.334,3,opm senti,"[0.04, 0.07, 0.06, 0.83]",0.83
2022-12-22,0yuLBf218jLdW37vm3jYDz,Magasin,56525,189,1994-01-01,6rQLGMHFPp8L5LEcHQbpft,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,"['opm', 'pinoy reggae']",3731351,2022,12,22,1994,1,1,0.126,0.412,251510,0.768,1.58e-06,11,0.12,-10.031,1,60,0.107,110.305,0.59,0,opm p-pop,"[0.42, 0.13, 0.39, 0.06]",0.42
2023-01-06,2vnd3JVvcLs2LxRFwC6mKu,City Girl,165542,23,2022-12-02,4iG7VV7lveOx4wM0iCLg2j,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap']",1715285,2023,1,6,2022,12,2,0.403,0.684,188976,0.471,2.96e-05,0,0.113,-9.995,1,73,0.0401,127.026,0.247,1,opm rap,"[0.1, 0.67, 0.07, 0.16]",0.67
2023-01-06,0D1ecMMsSIpJbjPoJMHGkV,Your Song,99406,62,2003-01-01,6iUGtPyYDUQn9faXr81A3f,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,"['opm', 'pinoy reggae']",3481504,2023,1,6,2003,1,1,0.898,0.657,168493,0.153,0.0,11,0.107,-13.087,1,71,0.0516,119.657,0.654,3,opm senti,"[0.13, 0.08, 0.11, 0.68]",0.68
2023-01-06,0bhzB5PBUVqZSux5Y7t5ED,Ikaw Lamang,91364,74,2007-01-01,6MC4GloSqK2sSTLeYImDV3,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,['opm'],3437545,2023,1,6,2007,1,1,0.6,0.396,306466,0.631,0.0,9,0.0947,-5.039,1,71,0.0384,114.965,0.282,2,opm rock,"[0.08, 0.04, 0.63, 0.25]",0.63
2023-01-06,08hFNg8Oz3lvaAms7qrIif,The Day You Said Goodnight,90855,76,2005-01-01,3rYydzqOp83YUYh4EXjrbk,6Ww3OMFzCaO33ulKh1LBFN,Hale,"['opm', 'pinoy reggae']",996274,2023,1,6,2005,1,1,0.511,0.556,291320,0.563,0.0,4,0.119,-6.591,1,72,0.032,134.259,0.238,2,opm rock,"[0.06, 0.07, 0.65, 0.22]",0.65
2023-01-06,1iphKsRTqRl7KZeOZwILGF,When I Met You,75448,111,1982-01-01,2fiK2rWlCVGx3Ld7bZ365O,4RA4PC3WHM9OHZLExirTcU,APO Hiking Society,"['classic opm', 'opm']",904516,2023,1,6,1982,1,1,0.835,0.547,259413,0.431,0.000286,10,0.0905,-9.315,1,68,0.0507,71.872,0.379,3,opm senti,"[0.08, 0.07, 0.04, 0.81]",0.81
2023-01-06,69u8qQcaA3o0A7Ko87juqp,Hanggang Kailan - Umuwi Ka Na Baby,71271,124,2005-03-24,1Pjond44g3GY0emy3LfcCl,1EUmQM6xgUQLUkJVcvSdey,Orange & Lemons,['opm'],1203280,2023,1,6,2005,3,24,0.116,0.555,261866,0.674,1.54e-06,0,0.256,-5.523,1,73,0.0314,146.381,0.395,2,opm rock,"[0.32, 0.08, 0.45, 0.15]",0.45
2023-01-06,1cknB5OmLMuJFmdDzQpCIv,Rainbow,66916,136,2005-01-01,4d8LGjRzdKQH7EbODTbntX,6ZgBJRjJsK1iOJGKGZxEUv,South Border,['opm'],1035498,2023,1,6,2005,1,1,0.428,0.67,345155,0.346,0.0,5,0.101,-7.092,1,67,0.0271,88.013,0.415,3,opm senti,"[0.06, 0.06, 0.4, 0.48]",0.48
2023-01-06,0YGd5KQE0n7eIyMtjn9lIK,Tricks,65490,142,2022-08-12,6uYAt4SJOMyGoZ5oy3qyGw,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap']",1715285,2023,1,6,2022,8,12,0.424,0.655,207835,0.621,3.81e-06,11,0.258,-9.063,1,65,0.0566,97.036,0.516,1,opm rap,"[0.34, 0.41, 0.11, 0.14]",0.41
2023-01-06,6Al0RruBBzC6ft8u1p78hG,Kundiman,57218,170,2007-01-01,6MC4GloSqK2sSTLeYImDV3,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,['opm'],3437545,2023,1,6,2007,1,1,0.581,0.333,339053,0.569,0.0,11,0.124,-4.691,1,69,0.0241,93.222,0.472,2,opm rock,"[0.13, 0.0, 0.78, 0.09]",0.78
2023-01-06,44KoJ5JDeP9qCJXtP6WTVd,Halik,55875,179,2014-03-17,3rx77n7XvlsBj9N2u4pb2r,4GBFKKuwmZUnAJt6nBal7A,Kamikazee,"['opm', 'pinoy pop punk']",1532058,2023,1,6,2014,3,17,0.0132,0.525,222680,0.918,0.0,11,0.314,-3.319,1,67,0.0409,126.064,0.627,2,opm rock,"[0.27, 0.01, 0.67, 0.05]",0.67
2023-01-06,0GV5o55wGdk8rt0q8cVGVZ,Nadarang,54999,187,2017-12-08,5PPETYQBNZUJgUzHAVx6gx,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap']",1715285,2023,1,6,2017,12,8,0.588,0.836,234933,0.529,0.0,1,0.109,-6.804,1,68,0.084,118.016,0.618,1,opm rap,"[0.34, 0.62, 0.03, 0.01]",0.62
2023-01-06,6uDYCYObYXJXoMnCzz8083,Yakap sa Dilim,54749,188,2006-01-01,4E2MHUH6EUY2IDfwI4YNTv,1EUmQM6xgUQLUkJVcvSdey,Orange & Lemons,['opm'],1203280,2023,1,6,2006,1,1,0.103,0.645,188040,0.723,0.0,5,0.113,-2.714,1,70,0.027,114.025,0.588,0,opm p-pop,"[0.55, 0.0, 0.28, 0.17]",0.55
2023-01-11,4vzeUBBrBfZQfGNMiUe2GW,Tanan,68652,123,2020-05-04,3hOe2QCvvuAVc1C3TJTajn,3zMIe4QuRLRn7JDkxBeENc,VNCE,"['pinoy hip hop', 'tagalog rap']",11039,2023,1,11,2020,5,4,0.478,0.886,150296,0.247,0.0436,2,0.108,-11.561,1,65,0.114,115.095,0.518,1,opm rap,"[0.11, 0.8, 0.01, 0.08]",0.8
2023-01-11,1tVOhTFOtqVMmsDAJoMeja,Tensionado,53205,187,2005-01-01,5frYhQPxFxiNZV7fmqybMJ,13VRqzYJxIUpx67aASZADe,Soapdish,"['opm', 'pinoy rock']",240355,2023,1,11,2005,1,1,0.664,0.527,196693,0.519,0.0,9,0.0721,-6.308,1,65,0.025,140.588,0.288,2,opm rock,"[0.03, 0.04, 0.84, 0.09]",0.84
2023-01-13,2mHZkcKMA1MkXAziIXQtVv,"Paligoy-Ligoy - From ""Diary Ng Panget""",53325,182,2014-01-01,3KCYGc5oOMidMFih08J4or,17Do37U0HEbxu1tOrKH8dL,Nadine Lustre,"['opm', 'p-pop', 'pinoy r&b']",239048,2023,1,13,2014,1,1,0.03,0.76,198533,0.79,0.0,5,0.0445,-4.47,1,61,0.0273,98.016,0.936,0,opm p-pop,"[0.61, 0.06, 0.16, 0.17]",0.61
2023-01-15,6HVT2c1ZZdhH1nGFb4AxUJ,Estranghero,49630,196,2022-06-10,4RVn8ciIB4E7FMEBbmLpNc,61nn6nOoLWjVC1ER2qFAvN,Cup of Joe,"['opm', 'pinoy city pop']",334232,2023,1,15,2022,6,10,0.553,0.745,186610,0.628,0.0,7,0.0843,-7.449,1,72,0.0535,117.919,0.803,1,opm rap,"[0.23, 0.66, 0.04, 0.07]",0.66
2023-01-16,1AMfGLsLwgPVfseqNHnmFb,Eba,51031,199,2021-11-26,1m5UTDEtgN3wGvr6huasDE,6gcteR920pLEynlHzjSRYd,Kiyo,"['opm', 'pinoy hip hop']",814589,2023,1,16,2021,11,26,0.188,0.708,218903,0.536,0.000783,11,0.117,-9.81,1,61,0.0354,90.002,0.676,0,opm p-pop,"[0.37, 0.3, 0.15, 0.18]",0.37
2023-01-17,09WPbmLdcBhJPcJwEJc1Yv,Pangarap Lang Kita,55618,177,2010-01-01,0EAM9ux5yMNKsdjcAV5Lg0,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,"['opm', 'pinoy reggae']",3481504,2023,1,17,2010,1,1,0.513,0.731,194946,0.332,8.15e-06,3,0.115,-10.751,1,68,0.033,118.042,0.364,3,opm senti,"[0.14, 0.26, 0.19, 0.41]",0.41
2023-01-20,4AfA4PrYOYuVRwqWG1YwIG,ikaw at sila,118728,58,2023-01-20,3MXBcwHOP72iogLVkgiGNG,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,['opm'],9756117,2023,1,20,2023,1,20,0.899,0.466,249523,0.234,0.0,7,0.113,-13.749,1,57,0.0481,125.773,0.362,3,opm senti,"[0.19, 0.1, 0.12, 0.59]",0.59
2023-02-02,6rIx9meOtOHDoo6ryRUdHv,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),107871,74,2019-12-20,7eXlJM2M5i3iDd8xgd0qwr,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,"['opm', 'pinoy pop punk']",6174873,2023,2,2,2019,12,20,0.021,0.463,343017,0.592,1.48e-06,4,0.093,-4.905,1,65,0.0294,139.86,0.116,2,opm rock,"[0.23, 0.01, 0.66, 0.1]",0.66
2023-02-02,1FnPkOlWCMwRtfXeAAuhMu,Sa Ngalan Ng Pag-Ibig,65570,168,2019-12-20,7eXlJM2M5i3iDd8xgd0qwr,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,"['opm', 'pinoy pop punk']",6174873,2023,2,2,2019,12,20,0.086,0.518,285138,0.763,0.0,7,0.148,-3.908,1,64,0.0306,155.99,0.282,2,opm rock,"[0.34, 0.04, 0.52, 0.1]",0.52
2023-02-02,2KjZEVkRS7wStfRygdRnso,Kung 'Di Rin Lang Ikaw,62697,179,2019-12-20,7eXlJM2M5i3iDd8xgd0qwr,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,"['opm', 'pinoy pop punk']",6174873,2023,2,2,2019,12,20,0.161,0.503,267759,0.482,0.0,4,0.187,-4.736,1,62,0.0288,133.89,0.131,2,opm rock,"[0.27, 0.03, 0.58, 0.12]",0.58
2023-02-02,5rV7xueHNNXaZqOLroaUta,Bulong,60209,188,2019-12-20,7eXlJM2M5i3iDd8xgd0qwr,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,"['opm', 'pinoy pop punk']",6174873,2023,2,2,2019,12,20,0.0324,0.499,270233,0.728,0.0,9,0.0782,-5.472,0,64,0.0313,134.887,0.351,2,opm rock,"[0.28, 0.04, 0.55, 0.13]",0.55
2023-02-02,3kdDccXEVz0snh6mcL4eFj,YK,57933,198,2021-01-25,0vJ2H4ZG19Enzadvy7xHIS,4LT250S0fAe4cYqPbRk56m,Cean Jr.,"['pinoy hip hop', 'pinoy r&b']",60824,2023,2,2,2021,1,25,0.224,0.717,170263,0.353,0.0,6,0.0721,-7.872,1,82,0.0349,118.005,0.538,3,opm senti,"[0.1, 0.07, 0.05, 0.78]",0.78
2023-02-03,5KFFqtixyLrREHz3iiU9jw,Blue Sky,83191,107,2005-01-01,3rYydzqOp83YUYh4EXjrbk,6Ww3OMFzCaO33ulKh1LBFN,Hale,"['opm', 'pinoy reggae']",996274,2023,2,3,2005,1,1,0.304,0.588,286960,0.49,0.025,4,0.072,-6.401,1,68,0.0344,75.155,0.331,3,opm senti,"[0.05, 0.24, 0.34, 0.37]",0.37
2023-02-12,5WBgWyIEdpxWhFk9QOPE7C,Ako Na Lang,58517,192,2011-01-01,4mj0GHGo0qWcKw1JgklCfq,45n4dyhe8nXULBDb6wHSXe,Zia Quizon,['opm'],15868,2023,2,12,2011,1,1,0.694,0.575,204786,0.77,1.46e-05,4,0.283,-6.684,1,70,0.285,169.972,0.679,0,opm p-pop,"[0.35, 0.29, 0.26, 0.1]",0.35
2023-02-16,6Cxj7ww8DDqkrFHT93So1p,G.K.Y.A.M.,61900,173,2023-01-27,0WhPORb8dusPb6PfpEv7X9,1DlYnIiliftt6R21Y5NOW2,Adie,['opm'],2307946,2023,2,16,2023,1,27,0.404,0.613,217075,0.468,0.0,0,0.197,-10.994,1,60,0.0348,105.935,0.534,3,opm senti,"[0.21, 0.07, 0.33, 0.39]",0.39
2023-02-17,0wu1deoRFwktnfD6dTt9KE,o ninanais,65488,152,2023-02-17,1X5tEgzP3ie9ViLe68LJNA,7uDdl5V5AETSFY7K3muu22,Arthur Nery,"['cdo indie', 'opm', 'p-pop']",3955702,2023,2,17,2023,2,17,0.154,0.477,252214,0.398,0.000208,4,0.0783,-9.936,0,61,0.0382,139.444,0.326,3,opm senti,"[0.02, 0.01, 0.35, 0.62]",0.62
2023-03-07,0XfEJcbDfXVpEkVc1kTXUZ,DAB - Leaked interlude,63414,195,2021-11-08,4ihyVo02StqInn6ZAVn60T,4NsbfTEC3nOcc0vOpZ1rRc,HELLMERRY,"['pinoy hip hop', 'tagalog rap']",112813,2023,3,7,2021,11,8,0.24,0.748,165773,0.488,0.000256,4,0.557,-7.023,0,70,0.0345,96.972,0.184,1,opm rap,"[0.31, 0.44, 0.11, 0.14]",0.44
2023-03-12,0Pafr67ogSuAur2L3DxB4b,Mahika,62592,199,2014-06-16,65PZ3P2MKJuSAVCMM9WWkA,7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,"['cdo indie', 'opm', 'pinoy singer-songwriter']",1475850,2023,3,12,2014,6,16,0.498,0.513,210586,0.507,2.29e-06,1,0.102,-5.874,1,66,0.0286,140.198,0.384,2,opm rock,"[0.04, 0.02, 0.84, 0.1]",0.84
2023-03-23,2LLefAaNp1nmmCePiSVMIZ,Jopay,94090,98,2004-01-01,1rrkISeVKsvNS6GwdaKgfG,7lIVjtsgz0y1oRQFBAVNzq,Mayonnaise,"['opm', 'pinoy rock']",1457026,2023,3,23,2004,1,1,0.00328,0.394,271209,0.764,0.00675,6,0.0818,-4.738,1,60,0.0317,137.681,0.348,2,opm rock,"[0.27, 0.05, 0.49, 0.19]",0.49
2023-03-24,6Rv8Ltr2MuAIM3LHF4L8qs,Rapstar,73718,155,2023-01-02,7IrCcwvtv03sTMD5PvHDkv,3PDFGpPl4ienSn5Vwisfrh,Flow G,"['pinoy hip hop', 'pinoy r&b', 'tagalog rap']",1460437,2023,3,24,2023,1,2,0.109,0.709,219470,0.867,0.000611,10,0.153,-5.122,0,75,0.0424,151.966,0.3,1,opm rap,"[0.35, 0.62, 0.02, 0.01]",0.62
2023-03-26,2EcDqJGlgodoLW0l9EnWa5,The Way You Look At Me,65560,196,2023-01-27,0AhITlFtQQGB3X5KAqf7Ng,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,['opm'],8528394,2023,3,26,2023,1,27,0.0898,0.47,251571,0.399,4.65e-06,1,0.0809,-10.174,1,64,0.0293,139.929,0.206,2,opm rock,"[0.01, 0.04, 0.49, 0.46]",0.49
2023-03-29,6TKDFOO6Rv6VuB9PxcXQO3,G Wolf,63876,198,2021-08-15,5NyBYQ3AAjobmwtKXicPzR,3PDFGpPl4ienSn5Vwisfrh,Flow G,"['pinoy hip hop', 'pinoy r&b', 'tagalog rap']",1460437,2023,3,29,2021,8,15,0.152,0.744,197328,0.572,0.0,3,0.0949,-9.542,0,68,0.268,156.071,0.535,1,opm rap,"[0.26, 0.71, 0.0, 0.03]",0.71
2023-04-15,639Wg7NFfgbwjSwDphqgvz,Ang Pag-ibig,68482,174,2023-03-03,7lheyrZDUh2R6N2mBWXnqP,7dFzqx2qyelGPiBKmdSEOT,Rob Deniel,"['opm', 'p-pop', 'pinoy singer-songwriter']",307683,2023,4,15,2023,3,3,0.61,0.433,287647,0.642,5.46e-05,9,0.0861,-7.382,1,74,0.0478,203.724,0.349,3,opm senti,"[0.01, 0.24, 0.18, 0.57]",0.57
2023-04-15,6JYIB3AEh1VtcqVcDDLC7p,Di Na Muli,62206,200,2019-04-04,3ZHDOgwnd6f26MyLuXCS3U,5cYJYBMg1n71v7cvthr1SO,The Itchyworms,['opm'],1411839,2023,4,15,2019,4,4,0.702,0.518,260599,0.468,0.0,4,0.152,-6.582,1,67,0.0345,121.203,0.264,2,opm rock,"[0.11, 0.02, 0.5, 0.37]",0.5
2023-04-29,2aoiMd5FGyG5NfVDdiwjuM,Akala Ko Nung Una (feat. Future Thug),82264,130,2016-12-16,12M1BApkNERrP03UxO4naK,00xU4wfephkJrjwJPDvfkf,O.C. Dawgs,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",852188,2023,4,29,2016,12,16,0.225,0.632,301388,0.681,0.0,9,0.109,-3.68,1,68,0.0523,134.915,0.368,0,opm p-pop,"[0.68, 0.19, 0.04, 0.09]",0.68
2023-05-10,7AfHth66ZDGTEbRkhbt73I,Nandyan Agad Ako,68595,197,2018-08-06,335VCzTgZFzqZ56wNsr0na,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,"['opm', 'pinoy hip hop', 'pinoy r&b']",2985815,2023,5,10,2018,8,6,0.661,0.8,240178,0.529,0.0,9,0.0856,-9.17,1,66,0.0614,128.051,0.602,1,opm rap,"[0.23, 0.68, 0.03, 0.06]",0.68
2023-05-19,1o6uF8VmXna99ysHTcQRI2,GENTO,73268,170,2023-05-19,3cxdpO2eZx2VT2OWyca18o,3g7vYcdDXnqnDKYFwqXBJP,SB19,"['opm', 'p-pop', 'pinoy idol pop']",849726,2023,5,19,2023,5,19,0.0293,0.799,232621,0.701,3.33e-05,1,0.187,-3.604,1,72,0.0826,95.019,0.283,0,opm p-pop,"[0.92, 0.06, 0.01, 0.01]",0.92
2023-05-26,6t4krDdBmRmcRH7mb8wPRL,Gusto feat. Al James,99642,108,2023-05-26,5x5yKLZt6MF5oznNY42pYK,67IN4cLJ7798gUapyZlmac,Zack Tabudlo,"['acoustic opm', 'opm', 'p-pop']",3411471,2023,5,26,2023,5,26,0.038,0.608,260000,0.695,0.0,10,0.0939,-5.307,0,81,0.0333,83.965,0.203,2,opm rock,"[0.35, 0.15, 0.39, 0.11]",0.39
2023-05-27,029wtk4SD7qKs63ulhgtUc,Don't Play With Us,77583,163,2022-12-19,3JIiRchM7D9BE5Ksj5aUze,3cAaV8C5Lgdvtib9ub4EGs,OLG Zak,['pinoy drill'],37751,2023,5,27,2022,12,19,0.398,0.524,203294,0.673,0.0,2,0.0873,-8.351,1,70,0.179,170.013,0.469,1,opm rap,"[0.06, 0.83, 0.08, 0.03]",0.83
2023-06-06,6GLlKZzVmmLCRoqIqjZQa1,CRASHING,69953,184,2023-03-19,49KV2pJP1YaFs0ajEcoMIN,4O19i2jHEjPyz17BeiwbDp,O SIDE MAFIA,['pinoy drill'],244664,2023,6,6,2023,3,19,0.075,0.862,264157,0.695,7.32e-06,10,0.0877,-5.694,0,70,0.155,77.018,0.55,1,opm rap,"[0.17, 0.77, 0.06, 0.0]",0.77
2023-06-07,5fAIlWElS0Xj1T365oO3LJ,GO GETTA,67587,199,2022-10-17,3E2ZsA4ZGIWPkzPr9Zc12R,4O19i2jHEjPyz17BeiwbDp,O SIDE MAFIA,['pinoy drill'],244664,2023,6,7,2022,10,17,0.104,0.838,252137,0.517,1.27e-05,9,0.0912,-11.105,0,70,0.163,100.0,0.613,1,opm rap,"[0.1, 0.89, 0.0, 0.01]",0.89
2023-06-09,16GGH8OF6LiSUTTbm8421f,I WANT YOU,95499,101,2023-06-09,7svCelXfTenSbzFXKj3zGF,3g7vYcdDXnqnDKYFwqXBJP,SB19,"['opm', 'p-pop', 'pinoy idol pop']",849726,2023,6,9,2023,6,9,0.229,0.674,223339,0.681,0.0,1,0.0436,-3.6,1,66,0.0464,127.942,0.683,0,opm p-pop,"[0.87, 0.07, 0.01, 0.05]",0.87
2023-06-09,4zoqT3f80GyytJvnhVHgEl,ILAW,75711,168,2023-06-09,7svCelXfTenSbzFXKj3zGF,3g7vYcdDXnqnDKYFwqXBJP,SB19,"['opm', 'p-pop', 'pinoy idol pop']",849726,2023,6,9,2023,6,9,0.759,0.62,292929,0.536,0.0,5,0.132,-3.5,1,61,0.033,131.958,0.383,0,opm p-pop,"[0.48, 0.04, 0.31, 0.17]",0.48
2023-06-09,5GcS9zT4iIL7l0JrqZeG6O,CRIMZONE,72854,184,2023-06-09,7svCelXfTenSbzFXKj3zGF,3g7vYcdDXnqnDKYFwqXBJP,SB19,"['opm', 'p-pop', 'pinoy idol pop']",849726,2023,6,9,2023,6,9,0.021,0.849,229384,0.866,6.8e-06,10,0.276,-2.265,0,63,0.0434,129.989,0.553,0,opm p-pop,"[0.87, 0.08, 0.04, 0.01]",0.87
2023-06-09,3WLDRtRzbKDNZW5AZaAvk0,Sa'yo,72176,187,2013-11-08,0fWuyWoKTJty03n7xpCrEe,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,['opm'],3437545,2023,6,9,2013,11,8,0.796,0.568,253360,0.089,0.0,5,0.218,-12.941,1,67,0.0343,79.001,0.391,3,opm senti,"[0.13, 0.03, 0.28, 0.56]",0.56
2023-06-21,4HxaLxk986KQdqNIyI4KUb,Walang Kapalit (AM VER.),68724,193,2023-04-26,6SgJspX5hiL8lPcd6shyAs,2Ev7vtPI38BE2kQvwmH4ce,Arthur Miguel,['opm'],553294,2023,6,21,2023,4,26,0.871,0.618,218000,0.21,1.35e-06,11,0.0988,-10.564,1,75,0.0336,120.048,0.291,3,opm senti,"[0.03, 0.0, 0.05, 0.92]",0.92
2023-06-22,0mtkRIAOueeXqHpyahIbtJ,Raining In Manila,74552,168,2023-06-14,3F0QPdZE5LgQuJgSpiWsvy,29zSTMejPhY0m7kwNQ9SPI,Lola Amour,['opm'],776756,2023,6,22,2023,6,14,0.544,0.715,291070,0.699,3.74e-05,8,0.0795,-6.815,0,83,0.0501,114.994,0.612,1,opm rap,"[0.35, 0.44, 0.18, 0.03]",0.44
